Fri, Jan 5, 2018|8:30 pm|Chicago Bulls|127|Dallas Mavericks|124|20,073|
Fri, Jan 5, 2018|9:00 pm|Utah Jazz|91|Denver Nuggets|99|15,557|
Fri, Jan 5, 2018|10:30 pm|Charlotte Hornets|108|Los Angeles Lakers|94|18,997|
Fri, Jan 5, 2018|9:30 pm|Washington Wizards|102|Memphis Grizzlies|100|16,988|
Fri, Jan 5, 2018|8:00 pm|New York Knicks|103|Miami Heat|107|19,600|
Fri, Jan 5, 2018|8:00 pm|Toronto Raptors|129|Milwaukee Bucks|110|18,717|
Fri, Jan 5, 2018|7:00 pm|Detroit Pistons|78|Philadelphia 76ers|114|20,592|
Fri, Jan 5, 2018|10:00 pm|Atlanta Hawks|89|Portland Trail Blazers|110|19,393|
Fri, Jan 5, 2018|8:30 pm|Phoenix Suns|89|San Antonio Spurs|103|18,501|
Sat, Jan 6, 2018|6:00 pm|Boston Celtics|87|Brooklyn Nets|85|17,732|
Sat, Jan 6, 2018|7:00 pm|Houston Rockets|101|Detroit Pistons|108|18,046|
Sat, Jan 6, 2018|7:00 pm|Chicago Bulls|86|Indiana Pacers|125|17,923|
Sat, Jan 6, 2018|3:30 pm|Golden State Warriors|121|Los Angeles Clippers|105|19,068|
Sat, Jan 6, 2018|9:00 pm|New Orleans Pelicans|98|Minnesota Timberwolves|116|18,978|
Sat, Jan 6, 2018|7:00 pm|Cleveland Cavaliers|131|Orlando Magic|127|18,997|
Sat, Jan 6, 2018|10:00 pm|Denver Nuggets|98|Sacramento Kings|106|17,583|
Sat, Jan 6, 2018|8:00 pm|Milwaukee Bucks|110|Washington Wizards|103|18,762|
Sun, Jan 7, 2018|7:00 pm|New York Knicks|100|Dallas Mavericks|96|20,171|
Sun, Jan 7, 2018|9:30 pm|Atlanta Hawks|113|Los Angeles Lakers|132|18,997|
Sun, Jan 7, 2018|3:30 pm|Utah Jazz|102|Miami Heat|103|19,600|
Sun, Jan 7, 2018|8:00 pm|Oklahoma City Thunder|100|Phoenix Suns|114|18,055|
Sun, Jan 7, 2018|9:00 pm|San Antonio Spurs|110|Portland Trail Blazers|111|19,393|
Mon, Jan 8, 2018|7:30 pm|Toronto Raptors|114|Brooklyn Nets|113|13,681|
Mon, Jan 8, 2018|8:00 pm|Houston Rockets|116|Chicago Bulls|107|17,462|
Mon, Jan 8, 2018|10:30 pm|Denver Nuggets|114|Golden State Warriors|124|19,596|
Mon, Jan 8, 2018|7:00 pm|Milwaukee Bucks|96|Indiana Pacers|109|14,670|
Mon, Jan 8, 2018|10:30 pm|Atlanta Hawks|107|Los Angeles Clippers|108|14,624|
Mon, Jan 8, 2018|8:00 pm|Cleveland Cavaliers|99|Minnesota Timberwolves|127|18,978|
Mon, Jan 8, 2018|8:00 pm|Detroit Pistons|109|New Orleans Pelicans|112|12,874|
Mon, Jan 8, 2018|10:00 pm|San Antonio Spurs|107|Sacramento Kings|100|17,583|
Tue, Jan 9, 2018|8:30 pm|Orlando Magic|99|Dallas Mavericks|114|19,306|
Tue, Jan 9, 2018|10:30 pm|Sacramento Kings|86|Los Angeles Lakers|99|18,997|
Tue, Jan 9, 2018|8:00 pm|Portland Trail Blazers|117|Oklahoma City Thunder|106|18,203|
Tue, Jan 9, 2018|7:30 pm|Miami Heat|90|Toronto Raptors|89|19,800|
Wed, Jan 10, 2018|7:30 pm|Detroit Pistons|114|Brooklyn Nets|80|13,457|
Wed, Jan 10, 2018|7:00 pm|Dallas Mavericks|115|Charlotte Hornets|111|14,462|
Wed, Jan 10, 2018|9:00 pm|Atlanta Hawks|110|Denver Nuggets|97|14,182|
Wed, Jan 10, 2018|10:30 pm|Los Angeles Clippers|125|Golden State Warriors|106|19,596|
Wed, Jan 10, 2018|8:00 pm|Portland Trail Blazers|112|Houston Rockets|121|18,055|
Wed, Jan 10, 2018|7:00 pm|Miami Heat|114|Indiana Pacers|106|14,540|
Wed, Jan 10, 2018|8:00 pm|New Orleans Pelicans|102|Memphis Grizzlies|105|14,312|
Wed, Jan 10, 2018|8:00 pm|Orlando Magic|103|Milwaukee Bucks|110|14,543|
Wed, Jan 10, 2018|8:00 pm|Oklahoma City Thunder|88|Minnesota Timberwolves|104|18,978|
Wed, Jan 10, 2018|7:30 pm|Chicago Bulls|122|New York Knicks|119|19,812|
Wed, Jan 10, 2018|7:00 pm|Utah Jazz|107|Washington Wizards|104|15,640|
Thu, Jan 11, 2018|10:30 pm|San Antonio Spurs|81|Los Angeles Lakers|93|18,997|
Thu, Jan 11, 2018|3:00 pm|Boston Celtics|114|Philadelphia 76ers|103|19,078|
Thu, Jan 11, 2018|10:00 pm|Los Angeles Clippers|121|Sacramento Kings|115|17,583|
Thu, Jan 11, 2018|8:00 pm|Cleveland Cavaliers|99|Toronto Raptors|133|19,923|
Fri, Jan 12, 2018|7:30 pm|Brooklyn Nets|110|Atlanta Hawks|105|13,093|
Fri, Jan 12, 2018|7:00 pm|Utah Jazz|88|Charlotte Hornets|99|14,848|
Fri, Jan 12, 2018|9:00 pm|Memphis Grizzlies|78|Denver Nuggets|87|15,607|
Fri, Jan 12, 2018|7:00 pm|Cleveland Cavaliers|95|Indiana Pacers|97|17,923|
Fri, Jan 12, 2018|8:00 pm|Golden State Warriors|108|Milwaukee Bucks|94|18,717|
Fri, Jan 12, 2018|8:00 pm|New York Knicks|108|Minnesota Timberwolves|118|18,978|
Fri, Jan 12, 2018|8:00 pm|Portland Trail Blazers|113|New Orleans Pelicans|119|17,003|
Fri, Jan 12, 2018|10:30 pm|Houston Rockets|112|Phoenix Suns|95|18,055|
Fri, Jan 12, 2018|7:00 pm|Orlando Magic|119|Washington Wizards|125|18,171|
Sat, Jan 13, 2018|8:00 pm|Detroit Pistons|105|Chicago Bulls|107|21,613|
Sat, Jan 13, 2018|5:00 pm|Oklahoma City Thunder|101|Charlotte Hornets|91|19,624|
Sat, Jan 13, 2018|2:00 pm|Los Angeles Lakers|107|Dallas Mavericks|101|20,209|
Sat, Jan 13, 2018|3:30 pm|Sacramento Kings|105|Los Angeles Clippers|126|16,656|
Sat, Jan 13, 2018|8:30 pm|Denver Nuggets|80|San Antonio Spurs|112|18,418|
Sat, Jan 13, 2018|7:30 pm|Golden State Warriors|127|Toronto Raptors|125|20,078|
Sat, Jan 13, 2018|7:00 pm|Brooklyn Nets|113|Washington Wizards|119|18,354|
Sun, Jan 14, 2018|1:00 pm|Milwaukee Bucks|79|Miami Heat|97|19,600|
Sun, Jan 14, 2018|9:00 pm|Portland Trail Blazers|103|Minnesota Timberwolves|120|14,739|
Sun, Jan 14, 2018|3:30 pm|New Orleans Pelicans|123|New York Knicks|118|19,812|
Sun, Jan 14, 2018|8:00 pm|Indiana Pacers|120|Phoenix Suns|97|17,091|
Mon, Jan 15, 2018|3:00 pm|San Antonio Spurs|99|Atlanta Hawks|102|15,806|
Mon, Jan 15, 2018|3:00 pm|New York Knicks|119|Brooklyn Nets|104|17,732|
Mon, Jan 15, 2018|3:30 pm|Miami Heat|111|Chicago Bulls|119|20,546|
Mon, Jan 15, 2018|8:00 pm|Golden State Warriors|118|Cleveland Cavaliers|108|20,562|
Mon, Jan 15, 2018|12:30 pm|Charlotte Hornets|118|Detroit Pistons|107|17,200|
Mon, Jan 15, 2018|10:30 pm|Houston Rockets|102|Los Angeles Clippers|113|17,622|
Mon, Jan 15, 2018|5:30 pm|Los Angeles Lakers|114|Memphis Grizzlies|123|17,794|
Mon, Jan 15, 2018|8:00 pm|Sacramento Kings|88|Oklahoma City Thunder|95|18,203|
Mon, Jan 15, 2018|1:00 pm|Toronto Raptors|111|Philadelphia 76ers|117|20,637|
Mon, Jan 15, 2018|9:00 pm|Indiana Pacers|109|Utah Jazz|94|18,306|
Mon, Jan 15, 2018|2:00 pm|Milwaukee Bucks|104|Washington Wizards|95|19,607|
Tue, Jan 16, 2018|7:30 pm|New Orleans Pelicans|116|Boston Celtics|113|18,624|
Tue, Jan 16, 2018|9:00 pm|Dallas Mavericks|102|Denver Nuggets|105|14,097|
Tue, Jan 16, 2018|7:00 pm|Minnesota Timberwolves|102|Orlando Magic|108|18,589|
Tue, Jan 16, 2018|10:00 pm|Phoenix Suns|111|Portland Trail Blazers|118|18,604|
Wed, Jan 17, 2018|7:30 pm|New Orleans Pelicans|93|Atlanta Hawks|94|10,894|
Wed, Jan 17, 2018|7:30 pm|San Antonio Spurs|100|Brooklyn Nets|95|15,425|
Wed, Jan 17, 2018|8:00 pm|Golden State Warriors|119|Chicago Bulls|112|21,372|
Wed, Jan 17, 2018|7:00 pm|Washington Wizards|109|Charlotte Hornets|133|11,528|
Wed, Jan 17, 2018|10:30 pm|Denver Nuggets|104|Los Angeles Clippers|109|15,043|
Wed, Jan 17, 2018|8:00 pm|New York Knicks|99|Memphis Grizzlies|105|12,885|
Wed, Jan 17, 2018|8:00 pm|Miami Heat|106|Milwaukee Bucks|101|16,695|
Wed, Jan 17, 2018|8:00 pm|Los Angeles Lakers|90|Oklahoma City Thunder|114|18,203|
Wed, Jan 17, 2018|10:00 pm|Utah Jazz|120|Sacramento Kings|105|17,583|
Wed, Jan 17, 2018|7:30 pm|Detroit Pistons|91|Toronto Raptors|96|19,800|
Thu, Jan 18, 2018|7:00 pm|Philadelphia 76ers|89|Boston Celtics|80|18,624|
Thu, Jan 18, 2018|7:00 pm|Orlando Magic|103|Cleveland Cavaliers|104|20,562|
Thu, Jan 18, 2018|9:30 pm|Minnesota Timberwolves|98|Houston Rockets|116|18,055|
Thu, Jan 18, 2018|10:00 pm|Indiana Pacers|86|Portland Trail Blazers|100|19,071|
Fri, Jan 19, 2018|7:30 pm|Miami Heat|95|Brooklyn Nets|101|17,732|
Fri, Jan 19, 2018|9:00 pm|Phoenix Suns|108|Denver Nuggets|100|15,732|
Fri, Jan 19, 2018|8:00 pm|Washington Wizards|122|Detroit Pistons|112|14,744|
Fri, Jan 19, 2018|10:30 pm|Indiana Pacers|86|Los Angeles Lakers|99|18,997|
Fri, Jan 19, 2018|8:00 pm|Sacramento Kings|88|Memphis Grizzlies|106|16,831|
Fri, Jan 19, 2018|7:00 pm|San Antonio Spurs|83|Toronto Raptors|86|19,800|
Fri, Jan 19, 2018|10:30 pm|New York Knicks|117|Utah Jazz|115|18,306|
Sat, Jan 20, 2018|5:00 pm|Chicago Bulls|113|Atlanta Hawks|97|15,597|
Sat, Jan 20, 2018|7:00 pm|Miami Heat|106|Charlotte Hornets|105|18,687|
Sat, Jan 20, 2018|3:30 pm|Oklahoma City Thunder|148|Cleveland Cavaliers|124|20,562|
Sat, Jan 20, 2018|8:30 pm|Golden State Warriors|108|Houston Rockets|116|18,055|
Sat, Jan 20, 2018|9:00 pm|Toronto Raptors|109|Minnesota Timberwolves|115|17,828|
Sat, Jan 20, 2018|7:00 pm|Memphis Grizzlies|104|New Orleans Pelicans|111|18,212|
Sat, Jan 20, 2018|7:30 pm|Milwaukee Bucks|94|Philadelphia 76ers|116|20,826|
Sat, Jan 20, 2018|10:00 pm|Dallas Mavericks|108|Portland Trail Blazers|117|19,464|
Sat, Jan 20, 2018|9:00 pm|Los Angeles Clippers|113|Utah Jazz|125|18,306|
Sun, Jan 21, 2018|1:00 pm|Orlando Magic|103|Boston Celtics|95|18,624|
Sun, Jan 21, 2018|4:00 pm|Brooklyn Nets|101|Detroit Pistons|100|17,554|
Sun, Jan 21, 2018|3:30 pm|New York Knicks|107|Los Angeles Lakers|127|18,997|
Sun, Jan 21, 2018|7:00 pm|Indiana Pacers|94|San Antonio Spurs|86|18,418|
Mon, Jan 22, 2018|7:30 pm|Utah Jazz|90|Atlanta Hawks|104|11,096|
Mon, Jan 22, 2018|7:00 pm|Sacramento Kings|107|Charlotte Hornets|112|11,806|
Mon, Jan 22, 2018|8:30 pm|Washington Wizards|75|Dallas Mavericks|98|19,328|
Mon, Jan 22, 2018|9:00 pm|Portland Trail Blazers|101|Denver Nuggets|104|14,474|
Mon, Jan 22, 2018|8:00 pm|Miami Heat|90|Houston Rockets|99|18,055|
Mon, Jan 22, 2018|10:30 pm|Minnesota Timberwolves|126|Los Angeles Clippers|118|16,347|
Mon, Jan 22, 2018|8:00 pm|Philadelphia 76ers|101|Memphis Grizzlies|105|14,288|
Mon, Jan 22, 2018|8:00 pm|Phoenix Suns|105|Milwaukee Bucks|109|14,766|
Mon, Jan 22, 2018|8:00 pm|Chicago Bulls|128|New Orleans Pelicans|132|17,101|
Tue, Jan 23, 2018|10:30 pm|New York Knicks|112|Golden State Warriors|123|19,596|
Tue, Jan 23, 2018|10:30 pm|Boston Celtics|107|Los Angeles Lakers|108|18,997|
Tue, Jan 23, 2018|8:00 pm|Brooklyn Nets|108|Oklahoma City Thunder|109|18,203|
Tue, Jan 23, 2018|7:00 pm|Sacramento Kings|105|Orlando Magic|99|18,846|
Tue, Jan 23, 2018|8:00 pm|Cleveland Cavaliers|102|San Antonio Spurs|114|18,418|
Wed, Jan 24, 2018|7:30 pm|Toronto Raptors|108|Atlanta Hawks|93|12,780|
Wed, Jan 24, 2018|7:00 pm|New Orleans Pelicans|101|Charlotte Hornets|96|14,588|
Wed, Jan 24, 2018|8:00 pm|Houston Rockets|104|Dallas Mavericks|97|19,378|
Wed, Jan 24, 2018|7:00 pm|Utah Jazz|98|Detroit Pistons|95|15,682|
Wed, Jan 24, 2018|7:00 pm|Phoenix Suns|101|Indiana Pacers|116|14,060|
Wed, Jan 24, 2018|10:30 pm|Boston Celtics|113|Los Angeles Clippers|102|19,430|
Wed, Jan 24, 2018|8:00 pm|San Antonio Spurs|108|Memphis Grizzlies|85|15,812|
Wed, Jan 24, 2018|7:00 pm|Chicago Bulls|101|Philadelphia 76ers|115|20,547|
Wed, Jan 24, 2018|10:00 pm|Minnesota Timberwolves|114|Portland Trail Blazers|123|18,920|
Thu, Jan 25, 2018|9:00 pm|New York Knicks|118|Denver Nuggets|130|15,482|
Thu, Jan 25, 2018|10:30 pm|Minnesota Timberwolves|113|Golden State Warriors|126|19,596|
Thu, Jan 25, 2018|7:30 pm|Sacramento Kings|89|Miami Heat|88|19,600|
Thu, Jan 25, 2018|8:00 pm|Washington Wizards|112|Oklahoma City Thunder|121|18,203|
Fri, Jan 26, 2018|8:00 pm|Los Angeles Lakers|108|Chicago Bulls|103|21,827|
Fri, Jan 26, 2018|7:00 pm|Atlanta Hawks|110|Charlotte Hornets|121|15,479|
Fri, Jan 26, 2018|7:30 pm|Indiana Pacers|108|Cleveland Cavaliers|115|20,562|
Fri, Jan 26, 2018|8:30 pm|Portland Trail Blazers|107|Dallas Mavericks|93|19,876|
Fri, Jan 26, 2018|8:00 pm|Los Angeles Clippers|109|Memphis Grizzlies|100|16,369|
Fri, Jan 26, 2018|8:00 pm|Brooklyn Nets|91|Milwaukee Bucks|116|18,717|
Fri, Jan 26, 2018|8:00 pm|Houston Rockets|113|New Orleans Pelicans|115|17,186|
Fri, Jan 26, 2018|9:00 pm|New York Knicks|107|Phoenix Suns|85|17,068|
Fri, Jan 26, 2018|8:30 pm|Philadelphia 76ers|97|San Antonio Spurs|78|18,418|
Fri, Jan 26, 2018|7:30 pm|Utah Jazz|97|Toronto Raptors|93|19,800|
Sat, Jan 27, 2018|7:30 pm|Washington Wizards|129|Atlanta Hawks|104|15,843|
Sat, Jan 27, 2018|9:00 pm|Dallas Mavericks|89|Denver Nuggets|91|19,520|
Sat, Jan 27, 2018|5:00 pm|Oklahoma City Thunder|121|Detroit Pistons|108|20,491|
Sat, Jan 27, 2018|8:30 pm|Boston Celtics|105|Golden State Warriors|109|19,596|
Sat, Jan 27, 2018|7:00 pm|Orlando Magic|112|Indiana Pacers|114|17,923|
Sat, Jan 27, 2018|7:30 pm|Charlotte Hornets|91|Miami Heat|95|19,600|
Sat, Jan 27, 2018|9:00 pm|Brooklyn Nets|97|Minnesota Timberwolves|111|16,231|
Sun, Jan 28, 2018|3:30 pm|Milwaukee Bucks|110|Chicago Bulls|96|21,630|
Sun, Jan 28, 2018|6:00 pm|Detroit Pistons|104|Cleveland Cavaliers|121|20,562|
Sun, Jan 28, 2018|3:30 pm|Phoenix Suns|102|Houston Rockets|113|18,055|
Sun, Jan 28, 2018|4:00 pm|Los Angeles Clippers|112|New Orleans Pelicans|103|16,378|
Sun, Jan 28, 2018|6:00 pm|Philadelphia 76ers|112|Oklahoma City Thunder|122|18,202|
Sun, Jan 28, 2018|7:00 pm|Sacramento Kings|98|San Antonio Spurs|113|18,418|
Sun, Jan 28, 2018|6:00 pm|Los Angeles Lakers|111|Toronto Raptors|123|19,800|
Mon, Jan 29, 2018|7:30 pm|Minnesota Timberwolves|100|Atlanta Hawks|105|12,589|
Mon, Jan 29, 2018|8:30 pm|Miami Heat|95|Dallas Mavericks|88|19,555|
Mon, Jan 29, 2018|9:00 pm|Boston Celtics|111|Denver Nuggets|110|19,520|
Mon, Jan 29, 2018|7:00 pm|Charlotte Hornets|96|Indiana Pacers|105|14,225|
Mon, Jan 29, 2018|8:00 pm|Phoenix Suns|109|Memphis Grizzlies|120|13,202|
Mon, Jan 29, 2018|8:00 pm|Philadelphia 76ers|95|Milwaukee Bucks|107|14,126|
Tue, Jan 30, 2018|8:00 pm|Cleveland Cavaliers|114|Detroit Pistons|125|18,508|
Tue, Jan 30, 2018|8:00 pm|Orlando Magic|107|Houston Rockets|114|18,055|
Tue, Jan 30, 2018|10:30 pm|Portland Trail Blazers|104|Los Angeles Clippers|96|16,705|
Tue, Jan 30, 2018|8:00 pm|Sacramento Kings|114|New Orleans Pelicans|103|14,292|
Tue, Jan 30, 2018|7:30 pm|Brooklyn Nets|95|New York Knicks|111|19,505|
Tue, Jan 30, 2018|8:30 pm|Denver Nuggets|104|San Antonio Spurs|106|18,418|
Tue, Jan 30, 2018|7:30 pm|Minnesota Timberwolves|104|Toronto Raptors|109|19,800|
Tue, Jan 30, 2018|9:00 pm|Golden State Warriors|99|Utah Jazz|129|18,306|
Tue, Jan 30, 2018|7:00 pm|Oklahoma City Thunder|96|Washington Wizards|102|20,356|
Wed, Jan 31, 2018|7:30 pm|Charlotte Hornets|123|Atlanta Hawks|110|13,103|
Wed, Jan 31, 2018|8:00 pm|New York Knicks|73|Boston Celtics|103|18,624|
Wed, Jan 31, 2018|7:30 pm|Philadelphia 76ers|108|Brooklyn Nets|116|15,577|
Wed, Jan 31, 2018|7:30 pm|Miami Heat|89|Cleveland Cavaliers|91|20,562|
Wed, Jan 31, 2018|7:00 pm|Memphis Grizzlies|101|Indiana Pacers|105|15,093|
Wed, Jan 31, 2018|7:00 pm|Los Angeles Lakers|105|Orlando Magic|127|18,553|
Wed, Jan 31, 2018|10:30 pm|Dallas Mavericks|88|Phoenix Suns|102|15,923|
Wed, Jan 31, 2018|10:00 pm|Chicago Bulls|108|Portland Trail Blazers|124|19,422|
Thu, Feb 1, 2018|10:30 pm|Oklahoma City Thunder|124|Denver Nuggets|127|18,407|
Thu, Feb 1, 2018|7:00 pm|Memphis Grizzlies|102|Detroit Pistons|104|17,481|
Thu, Feb 1, 2018|8:00 pm|Milwaukee Bucks|89|Minnesota Timberwolves|108|17,199|
Thu, Feb 1, 2018|8:00 pm|Houston Rockets|102|San Antonio Spurs|91|18,418|
Thu, Feb 1, 2018|7:00 pm|Toronto Raptors|119|Washington Wizards|122|15,599|
Fri, Feb 2, 2018|7:30 pm|Atlanta Hawks|110|Boston Celtics|119|18,624|
Fri, Feb 2, 2018|7:30 pm|Los Angeles Lakers|102|Brooklyn Nets|99|17,732|
Fri, Feb 2, 2018|7:00 pm|Indiana Pacers|126|Charlotte Hornets|133|17,135|
Fri, Feb 2, 2018|8:00 pm|New York Knicks|90|Milwaukee Bucks|92|18,717|
Fri, Feb 2, 2018|9:00 pm|New Orleans Pelicans|114|Oklahoma City Thunder|100|18,203|
Fri, Feb 2, 2018|8:00 pm|Miami Heat|97|Philadelphia 76ers|103|20,636|
Fri, Feb 2, 2018|9:00 pm|Utah Jazz|129|Phoenix Suns|97|16,560|
Fri, Feb 2, 2018|10:30 pm|Golden State Warriors|119|Sacramento Kings|104|17,583|
Fri, Feb 2, 2018|7:30 pm|Portland Trail Blazers|105|Toronto Raptors|130|19,800|
Sat, Feb 3, 2018|8:30 pm|Houston Rockets|120|Cleveland Cavaliers|88|20,562|
Sat, Feb 3, 2018|9:00 pm|Golden State Warriors|108|Denver Nuggets|115|20,103|
Sat, Feb 3, 2018|7:00 pm|Miami Heat|107|Detroit Pistons|111|18,747|
Sat, Feb 3, 2018|7:00 pm|Philadelphia 76ers|92|Indiana Pacers|100|17,923|
Sat, Feb 3, 2018|3:30 pm|Chicago Bulls|103|Los Angeles Clippers|113|19,068|
Sat, Feb 3, 2018|9:00 pm|New Orleans Pelicans|107|Minnesota Timberwolves|118|17,954|
Sat, Feb 3, 2018|7:00 pm|Washington Wizards|115|Orlando Magic|98|18,846|
Sat, Feb 3, 2018|10:00 pm|Dallas Mavericks|106|Sacramento Kings|99|17,583|
Sat, Feb 3, 2018|9:00 pm|Utah Jazz|120|San Antonio Spurs|111|18,418|
Sun, Feb 4, 2018|12:00 pm|Portland Trail Blazers|96|Boston Celtics|97|18,624|
Sun, Feb 4, 2018|12:00 pm|Milwaukee Bucks|109|Brooklyn Nets|94|14,392|
Sun, Feb 4, 2018|12:00 pm|Atlanta Hawks|99|New York Knicks|96|19,441|
Sun, Feb 4, 2018|2:00 pm|Los Angeles Lakers|108|Oklahoma City Thunder|104|18,203|
Sun, Feb 4, 2018|3:00 pm|Charlotte Hornets|115|Phoenix Suns|110|14,487|
Sun, Feb 4, 2018|12:00 pm|Memphis Grizzlies|86|Toronto Raptors|101|19,800|
Mon, Feb 5, 2018|9:00 pm|Charlotte Hornets|104|Denver Nuggets|121|14,410|
Mon, Feb 5, 2018|7:00 pm|Portland Trail Blazers|91|Detroit Pistons|111|13,810|
Mon, Feb 5, 2018|7:00 pm|Washington Wizards|111|Indiana Pacers|102|13,169|
Mon, Feb 5, 2018|10:30 pm|Dallas Mavericks|101|Los Angeles Clippers|104|15,127|
Mon, Feb 5, 2018|7:30 pm|Orlando Magic|111|Miami Heat|109|19,600|
Mon, Feb 5, 2018|8:00 pm|Utah Jazz|133|New Orleans Pelicans|109|14,293|
Mon, Feb 5, 2018|10:00 pm|Chicago Bulls|98|Sacramento Kings|104|17,583|
Tue, Feb 6, 2018|7:30 pm|Memphis Grizzlies|82|Atlanta Hawks|108|11,866|
Tue, Feb 6, 2018|7:30 pm|Houston Rockets|123|Brooklyn Nets|113|15,064|
Tue, Feb 6, 2018|10:30 pm|Oklahoma City Thunder|125|Golden State Warriors|105|19,596|
Tue, Feb 6, 2018|10:30 pm|Phoenix Suns|93|Los Angeles Lakers|112|18,997|
Tue, Feb 6, 2018|7:30 pm|Milwaukee Bucks|103|New York Knicks|89|19,812|
Tue, Feb 6, 2018|7:00 pm|Cleveland Cavaliers|98|Orlando Magic|116|18,846|
Tue, Feb 6, 2018|8:00 pm|Washington Wizards|102|Philadelphia 76ers|115|20,530|
Tue, Feb 6, 2018|7:30 pm|Boston Celtics|91|Toronto Raptors|111|20,017|
Wed, Feb 7, 2018|8:00 pm|Minnesota Timberwolves|138|Cleveland Cavaliers|140|20,562|
Wed, Feb 7, 2018|7:00 pm|Brooklyn Nets|106|Detroit Pistons|115|15,114|
Wed, Feb 7, 2018|8:00 pm|Utah Jazz|92|Memphis Grizzlies|88|13,187|
Wed, Feb 7, 2018|7:30 pm|Houston Rockets|109|Miami Heat|101|19,600|
Wed, Feb 7, 2018|10:30 pm|San Antonio Spurs|129|Phoenix Suns|81|15,993|
Thu, Feb 8, 2018|10:30 pm|Dallas Mavericks|103|Golden State Warriors|121|19,596|
Thu, Feb 8, 2018|10:30 pm|Oklahoma City Thunder|81|Los Angeles Lakers|106|18,997|
Thu, Feb 8, 2018|7:00 pm|Atlanta Hawks|98|Orlando Magic|100|16,215|
Thu, Feb 8, 2018|10:00 pm|Charlotte Hornets|103|Portland Trail Blazers|109|19,178|
Thu, Feb 8, 2018|7:30 pm|New York Knicks|88|Toronto Raptors|113|19,800|
Thu, Feb 8, 2018|8:00 pm|Boston Celtics|110|Washington Wizards|104|20,356|
Fri, Feb 9, 2018|7:30 pm|Cleveland Cavaliers|123|Atlanta Hawks|107|16,438|
Fri, Feb 9, 2018|7:30 pm|Indiana Pacers|97|Boston Celtics|91|18,624|
Fri, Feb 9, 2018|9:30 pm|Minnesota Timberwolves|113|Chicago Bulls|114|21,558|
Fri, Feb 9, 2018|7:00 pm|Los Angeles Clippers|108|Detroit Pistons|95|16,697|
Fri, Feb 9, 2018|8:00 pm|Denver Nuggets|104|Houston Rockets|130|18,055|
Fri, Feb 9, 2018|8:00 pm|Milwaukee Bucks|85|Miami Heat|91|20,018|
Fri, Feb 9, 2018|7:00 pm|New Orleans Pelicans|82|Philadelphia 76ers|100|20,489|
Fri, Feb 9, 2018|10:30 pm|Portland Trail Blazers|118|Sacramento Kings|100|17,583|
Fri, Feb 9, 2018|9:00 pm|Charlotte Hornets|94|Utah Jazz|106|18,306|
Sat, Feb 10, 2018|6:00 pm|New Orleans Pelicans|138|Brooklyn Nets|128|16,572|
Sat, Feb 10, 2018|8:00 pm|Washington Wizards|101|Chicago Bulls|90|21,112|
Sat, Feb 10, 2018|8:30 pm|Los Angeles Lakers|123|Dallas Mavericks|130|20,162|
Sat, Feb 10, 2018|8:30 pm|San Antonio Spurs|105|Golden State Warriors|122|19,596|
Sat, Feb 10, 2018|7:00 pm|Milwaukee Bucks|111|Orlando Magic|104|18,347|
Sat, Feb 10, 2018|7:00 pm|Los Angeles Clippers|98|Philadelphia 76ers|112|20,504|
Sat, Feb 10, 2018|9:00 pm|Denver Nuggets|123|Phoenix Suns|113|16,325|
Sun, Feb 11, 2018|3:30 pm|Detroit Pistons|115|Atlanta Hawks|118|15,214|
Sun, Feb 11, 2018|3:30 pm|Cleveland Cavaliers|121|Boston Celtics|99|18,624|
Sun, Feb 11, 2018|1:00 pm|Toronto Raptors|123|Charlotte Hornets|103|18,320|
Sun, Feb 11, 2018|7:00 pm|Dallas Mavericks|97|Houston Rockets|104|18,055|
Sun, Feb 11, 2018|5:00 pm|New York Knicks|113|Indiana Pacers|121|17,923|
Sun, Feb 11, 2018|7:00 pm|Sacramento Kings|106|Minnesota Timberwolves|111|18,068|
Sun, Feb 11, 2018|7:00 pm|Memphis Grizzlies|92|Oklahoma City Thunder|110|18,203|
Sun, Feb 11, 2018|9:00 pm|Utah Jazz|115|Portland Trail Blazers|96|19,730|
Mon, Feb 12, 2018|7:30 pm|Los Angeles Clippers|114|Brooklyn Nets|101|13,735|
Mon, Feb 12, 2018|8:00 pm|Orlando Magic|101|Chicago Bulls|105|18,611|
Mon, Feb 12, 2018|7:00 pm|New Orleans Pelicans|118|Detroit Pistons|103|14,453|
Mon, Feb 12, 2018|10:30 pm|Phoenix Suns|83|Golden State Warriors|129|19,596|
Mon, Feb 12, 2018|7:00 pm|New York Knicks|92|Philadelphia 76ers|108|20,589|
Mon, Feb 12, 2018|9:00 pm|San Antonio Spurs|99|Utah Jazz|101|18,306|
Tue, Feb 13, 2018|8:30 pm|Sacramento Kings|114|Dallas Mavericks|109|19,801|
Tue, Feb 13, 2018|10:30 pm|San Antonio Spurs|109|Denver Nuggets|117|17,623|
Tue, Feb 13, 2018|8:00 pm|Atlanta Hawks|92|Milwaukee Bucks|97|14,720|
Tue, Feb 13, 2018|8:00 pm|Houston Rockets|126|Minnesota Timberwolves|108|18,978|
Tue, Feb 13, 2018|8:00 pm|Cleveland Cavaliers|120|Oklahoma City Thunder|112|18,203|
Tue, Feb 13, 2018|7:00 pm|Miami Heat|112|Toronto Raptors|115|19,800|
Wed, Feb 14, 2018|8:00 pm|Los Angeles Clippers|129|Boston Celtics|119|18,624|
